id,Source,target,type,type_data,no_replies,unique_views,no_reply_upvotes,no_reply_answer,weights
273,Student10,idgttuabl79v2,directed,post_graph,4,0,0,0,4
318,Teacher2,idhfrlt04s94n9,directed,post_graph,4,0,0,0,4
320,Misc4,idhfrlt04s94n9,directed,post_graph,4,0,0,0,4
322,Student100,idhfrlt04s94n9,directed,post_graph,4,0,0,0,4
324,Student35,idhfrlt04s94n9,directed,post_graph,4,0,0,0,4
371,Teacher2,idjee7hfmql1rg,directed,post_graph,4,0,0,0,4
373,Student8,idjee7hfmql1rg,directed,post_graph,4,0,0,0,4
375,Student13,idjee7hfmql1rg,directed,post_graph,4,0,0,0,4
377,Student101,idjee7hfmql1rg,directed,post_graph,4,0,0,0,4
380,Teacher2,idjlc2ltmdi72d,directed,post_graph,4,0,0,0,4
382,Student59,idjlc2ltmdi72d,directed,post_graph,4,0,0,0,4
384,Student100,idjlc2ltmdi72d,directed,post_graph,4,0,0,0,4
386,Student77,idjlc2ltmdi72d,directed,post_graph,4,0,0,0,4
438,Teacher2,idkled9yf8c2rx,directed,post_graph,4,0,0,0,4
440,Student80,idkled9yf8c2rx,directed,post_graph,4,0,0,0,4
442,Student13,idkled9yf8c2rx,directed,post_graph,4,0,0,0,4
444,Student44,idkled9yf8c2rx,directed,post_graph,4,0,0,0,4
447,Teacher2,idko1ucj5b58j,directed,post_graph,4,0,0,0,4
448,Teacher2,Student60,directed,user_graph,4,0,0,0,4
449,Student97,idko1ucj5b58j,directed,post_graph,4,0,0,0,4
450,Student97,Student60,directed,user_graph,4,0,0,0,4
451,Student55,idko1ucj5b58j,directed,post_graph,4,0,0,0,4
452,Student55,Student60,directed,user_graph,4,0,0,0,4
453,Student5,idko1ucj5b58j,directed,post_graph,4,0,0,0,4
454,Student5,Student60,directed,user_graph,4,0,0,0,4
502,Student8,idlox93qedq5nt,directed,post_graph,4,0,0,0,4
503,Student8,Student24,directed,user_graph,4,0,0,0,4
504,Student13,idlox93qedq5nt,directed,post_graph,4,0,0,0,4
505,Student13,Student24,directed,user_graph,4,0,0,0,4
506,Teacher2,idlox93qedq5nt,directed,post_graph,4,0,0,0,4
507,Teacher2,Student24,directed,user_graph,4,0,0,0,4
508,Student46,idlox93qedq5nt,directed,post_graph,4,0,0,0,4
509,Student46,Student24,directed,user_graph,4,0,0,0,4
642,Student72,idqaeq93psy1jw,directed,post_graph,4,0,0,0,4
643,Student72,Teacher1,directed,user_graph,4,0,0,0,4
644,Student13,idqaeq93psy1jw,directed,post_graph,4,0,0,0,4
645,Student13,Teacher1,directed,user_graph,4,0,0,0,4
646,Student68,idqaeq93psy1jw,directed,post_graph,4,0,0,0,4
647,Student68,Teacher1,directed,user_graph,4,0,0,0,4
648,Student32,idqaeq93psy1jw,directed,post_graph,4,0,0,0,4
649,Student32,Teacher1,directed,user_graph,4,0,0,0,4
772,Student55,idraozwip2z6do,directed,post_graph,4,0,0,0,4
774,Student80,idraozwip2z6do,directed,post_graph,4,0,0,0,4
776,Student80,idraozwip2z6do,directed,post_graph,4,0,0,0,4
778,Student34,idraozwip2z6do,directed,post_graph,4,0,0,0,4
1117,Teacher4,idrlsjks7ky2qm,directed,post_graph,4,0,0,0,4
1118,Teacher4,Teacher4,directed,user_graph,4,0,0,0,4
1119,Teacher4,idrlsjks7ky2qm,directed,post_graph,4,0,0,0,4
1120,Teacher4,Teacher4,directed,user_graph,4,0,0,0,4
1121,Teacher4,idrlsjks7ky2qm,directed,post_graph,4,0,0,0,4
1122,Teacher4,Teacher4,directed,user_graph,4,0,0,0,4
1123,Teacher4,idrlsjks7ky2qm,directed,post_graph,4,0,0,0,4
1124,Teacher4,Teacher4,directed,user_graph,4,0,0,0,4
1391,Teacher3,ids27r7blpw6ph,directed,post_graph,4,0,0,0,4
1393,Teacher3,ids27r7blpw6ph,directed,post_graph,4,0,0,0,4
1395,Teacher3,ids27r7blpw6ph,directed,post_graph,4,0,0,0,4
1397,Teacher3,ids27r7blpw6ph,directed,post_graph,4,0,0,0,4
1407,Student38,ids5kgtdfa3ge,directed,post_graph,4,0,0,0,4
1409,Student24,ids5kgtdfa3ge,directed,post_graph,4,0,0,0,4
1411,Student32,ids5kgtdfa3ge,directed,post_graph,4,0,0,0,4
1413,Student44,ids5kgtdfa3ge,directed,post_graph,4,0,0,0,4
1416,Student6,ids67d56y3t2t8,directed,post_graph,4,0,0,0,4
1417,Student6,Teacher2,directed,user_graph,4,0,0,0,4
1418,Student55,ids67d56y3t2t8,directed,post_graph,4,0,0,0,4
1419,Student55,Teacher2,directed,user_graph,4,0,0,0,4
1420,Student34,ids67d56y3t2t8,directed,post_graph,4,0,0,0,4
1421,Student34,Teacher2,directed,user_graph,4,0,0,0,4
1422,Student46,ids67d56y3t2t8,directed,post_graph,4,0,0,0,4
1423,Student46,Teacher2,directed,user_graph,4,0,0,0,4
2179,Student53,idtuzbqf4m456f,directed,post_graph,4,0,0,0,4
2180,Student53,Teacher7,directed,user_graph,4,0,0,0,4
2181,Teacher7,idtuzbqf4m456f,directed,post_graph,4,0,0,0,4
2182,Teacher7,Teacher7,directed,user_graph,4,0,0,0,4
2183,Teacher7,idtuzbqf4m456f,directed,post_graph,4,0,0,0,4
2184,Teacher7,Teacher7,directed,user_graph,4,0,0,0,4
2185,Teacher7,idtuzbqf4m456f,directed,post_graph,4,0,0,0,4
2186,Teacher7,Teacher7,directed,user_graph,4,0,0,0,4
2219,Teacher7,idtuzu0k5vk1m8,directed,post_graph,4,0,0,0,4
2220,Teacher7,Teacher7,directed,user_graph,4,0,0,0,4
2221,Teacher7,idtuzu0k5vk1m8,directed,post_graph,4,0,0,0,4
2222,Teacher7,Teacher7,directed,user_graph,4,0,0,0,4
2223,Student12,idtuzu0k5vk1m8,directed,post_graph,4,0,0,1,5
2224,Student12,Teacher7,directed,user_graph,4,0,0,1,5
2225,Teacher7,idtuzu0k5vk1m8,directed,post_graph,4,0,0,1,5
2226,Teacher7,Teacher7,directed,user_graph,4,0,0,1,5
2255,Student21,idtuzzor86t1nw,directed,post_graph,4,0,0,0,4
2256,Student21,Teacher7,directed,user_graph,4,0,0,0,4
2257,Teacher7,idtuzzor86t1nw,directed,post_graph,4,0,0,0,4
2258,Teacher7,Teacher7,directed,user_graph,4,0,0,0,4
2259,Teacher7,idtuzzor86t1nw,directed,post_graph,4,0,0,0,4
2260,Teacher7,Teacher7,directed,user_graph,4,0,0,0,4
2261,Teacher7,idtuzzor86t1nw,directed,post_graph,4,0,0,0,4
2262,Teacher7,Teacher7,directed,user_graph,4,0,0,0,4
2358,Student33,idtv0l8ls5i229,directed,post_graph,4,0,0,0,4
2359,Student33,Teacher7,directed,user_graph,4,0,0,0,4
2360,Teacher7,idtv0l8ls5i229,directed,post_graph,4,0,0,0,4
2361,Teacher7,Teacher7,directed,user_graph,4,0,0,0,4
2362,Teacher7,idtv0l8ls5i229,directed,post_graph,4,0,0,0,4
2363,Teacher7,Teacher7,directed,user_graph,4,0,0,0,4
2364,Teacher7,idtv0l8ls5i229,directed,post_graph,4,0,0,0,4
2365,Teacher7,Teacher7,directed,user_graph,4,0,0,0,4
2722,Student32,idxdg0ib7s1136,directed,post_graph,4,0,0,0,4
2723,Student32,Teacher1,directed,user_graph,4,0,0,0,4
2724,Teacher1,idxdg0ib7s1136,directed,post_graph,4,0,0,0,4
2725,Teacher1,Teacher1,directed,user_graph,4,0,0,0,4
2726,Teacher1,idxdg0ib7s1136,directed,post_graph,4,0,0,0,4
2727,Teacher1,Teacher1,directed,user_graph,4,0,0,0,4
2728,Teacher1,idxdg0ib7s1136,directed,post_graph,4,0,0,0,4
2729,Teacher1,Teacher1,directed,user_graph,4,0,0,0,4
2934,Student55,idyzpozm3yk4y1,directed,post_graph,4,0,0,0,4
2935,Student55,Student80,directed,user_graph,4,0,0,0,4
2936,Student71,idyzpozm3yk4y1,directed,post_graph,4,0,0,0,4
2937,Student71,Student80,directed,user_graph,4,0,0,0,4
2938,Teacher2,idyzpozm3yk4y1,directed,post_graph,4,0,0,0,4
2939,Teacher2,Student80,directed,user_graph,4,0,0,0,4
2940,Student34,idyzpozm3yk4y1,directed,post_graph,4,0,0,0,4
2941,Student34,Student80,directed,user_graph,4,0,0,0,4
2995,Student77,ie00cfmttsz596,directed,post_graph,4,0,0,0,4
2997,Student39,ie00cfmttsz596,directed,post_graph,4,0,0,0,4
2999,Student55,ie00cfmttsz596,directed,post_graph,4,0,0,0,4
3001,Student46,ie00cfmttsz596,directed,post_graph,4,0,0,0,4
3108,idfybvjfkFB,ie30a4wqame7gi,directed,post_graph,4,0,0,0,4
3109,idfybvjfkFB,Student85,directed,user_graph,4,0,0,0,4
3110,Student34,ie30a4wqame7gi,directed,post_graph,4,0,0,0,4
3111,Student34,Student85,directed,user_graph,4,0,0,0,4
3112,Student3,ie30a4wqame7gi,directed,post_graph,4,0,0,0,4
3113,Student3,Student85,directed,user_graph,4,0,0,0,4
3114,Student21,ie30a4wqame7gi,directed,post_graph,4,0,0,0,4
3115,Student21,Student85,directed,user_graph,4,0,0,0,4
3118,Teacher1,ie381dmdmpe3jl,directed,post_graph,4,0,0,0,4
3119,Teacher1,Teacher1,directed,user_graph,4,0,0,0,4
3120,Teacher1,ie381dmdmpe3jl,directed,post_graph,4,0,0,0,4
3121,Teacher1,Teacher1,directed,user_graph,4,0,0,0,4
3122,Teacher1,ie381dmdmpe3jl,directed,post_graph,4,0,0,0,4
3123,Teacher1,Teacher1,directed,user_graph,4,0,0,0,4
3124,Teacher1,ie381dmdmpe3jl,directed,post_graph,4,0,0,0,4
3125,Teacher1,Teacher1,directed,user_graph,4,0,0,0,4
3139,Student11,ie3kt3oj3tb4fn,directed,post_graph,4,0,0,0,4
3141,Student45,ie3kt3oj3tb4fn,directed,post_graph,4,0,0,0,4
3143,Student73,ie3kt3oj3tb4fn,directed,post_graph,4,0,0,0,4
3145,Student13,ie3kt3oj3tb4fn,directed,post_graph,4,0,0,0,4
3171,Student85,ie4lk8786ca2p8,directed,post_graph,4,0,0,0,4
3173,Student10,ie4lk8786ca2p8,directed,post_graph,4,0,0,0,4
3175,Student22,ie4lk8786ca2p8,directed,post_graph,4,0,0,0,4
3177,Student37,ie4lk8786ca2p8,directed,post_graph,4,0,0,0,4
3247,Student54,ie5of7cebpt42x,directed,post_graph,4,0,0,0,4
3249,Student46,ie5of7cebpt42x,directed,post_graph,4,0,0,0,4
3251,Student40,ie5of7cebpt42x,directed,post_graph,4,0,0,0,4
3253,Student43,ie5of7cebpt42x,directed,post_graph,4,0,0,0,4
3256,Student8,ie5ojql5czc4xq,directed,post_graph,4,0,0,0,4
3257,Student8,Student24,directed,user_graph,4,0,0,0,4
3258,idfybvjfkFB,ie5ojql5czc4xq,directed,post_graph,4,0,0,0,4
3259,idfybvjfkFB,Student24,directed,user_graph,4,0,0,0,4
3307,Student71,ie66ulv6b4g2we,directed,post_graph,4,0,0,0,4
3308,Student71,Student6,directed,user_graph,4,0,0,0,4
3309,Student51,ie66ulv6b4g2we,directed,post_graph,4,0,0,0,4
3310,Student51,Student6,directed,user_graph,4,0,0,0,4
3311,Student46,ie66ulv6b4g2we,directed,post_graph,4,0,0,0,4
3312,Student46,Student6,directed,user_graph,4,0,0,0,4
3313,Student56,ie66ulv6b4g2we,directed,post_graph,4,0,0,0,4
3314,Student56,Student6,directed,user_graph,4,0,0,0,4
3321,Student51,ie6a4i5yzqjys,directed,post_graph,4,0,0,0,4
3323,Student9,ie6a4i5yzqjys,directed,post_graph,4,0,0,0,4
3325,Student61,ie6a4i5yzqjys,directed,post_graph,4,0,0,0,4
3327,Student32,ie6a4i5yzqjys,directed,post_graph,4,0,0,0,4
3712,Student17,ieg46qbdhdz4im,directed,post_graph,4,0,0,0,4
3714,Student85,ieg46qbdhdz4im,directed,post_graph,4,0,0,0,4
3716,Student34,ieg46qbdhdz4im,directed,post_graph,4,0,0,0,4
3718,Student42,ieg46qbdhdz4im,directed,post_graph,4,0,0,0,4
4030,Teacher2,ieu2symy9bw6ag,directed,post_graph,4,0,0,0,4
4032,Student77,ieu2symy9bw6ag,directed,post_graph,4,0,0,0,4
4034,Teacher2,ieu2symy9bw6ag,directed,post_graph,4,0,0,0,4
4036,Student38,ieu2symy9bw6ag,directed,post_graph,4,0,0,0,4
4119,Student1,ievo75tk5ys1zv,directed,post_graph,4,0,0,0,4
4121,Student43,ievo75tk5ys1zv,directed,post_graph,4,0,0,0,4
4123,Student87,ievo75tk5ys1zv,directed,post_graph,4,0,0,0,4
4125,Student56,ievo75tk5ys1zv,directed,post_graph,4,0,0,0,4
4304,Student40,if17ge83o0f3ge,directed,post_graph,4,0,0,0,4
4305,Student40,Student32,directed,user_graph,4,0,0,0,4
4306,Student65,if17ge83o0f3ge,directed,post_graph,4,0,0,0,4
4307,Student65,Student32,directed,user_graph,4,0,0,0,4
4308,Student34,if17ge83o0f3ge,directed,post_graph,4,0,0,0,4
4309,Student34,Student32,directed,user_graph,4,0,0,0,4
4310,Student95,if17ge83o0f3ge,directed,post_graph,4,0,0,0,4
4311,Student95,Student32,directed,user_graph,4,0,0,0,4
4432,Teacher2,if4kp3klko94s0,directed,post_graph,4,0,0,0,4
4433,Teacher2,Student39,directed,user_graph,4,0,0,0,4
4434,Student32,if4kp3klko94s0,directed,post_graph,4,0,0,0,4
4435,Student32,Student39,directed,user_graph,4,0,0,0,4
4436,Student73,if4kp3klko94s0,directed,post_graph,4,0,0,0,4
4437,Student73,Student39,directed,user_graph,4,0,0,0,4
4438,Student73,if4kp3klko94s0,directed,post_graph,4,0,0,0,4
4439,Student73,Student39,directed,user_graph,4,0,0,0,4
4586,Student61,if72c84okkj7cu,directed,post_graph,4,0,0,0,4
4588,Student61,if72c84okkj7cu,directed,post_graph,4,0,0,0,4
4590,Student45,if72c84okkj7cu,directed,post_graph,4,0,0,0,4
4592,Student13,if72c84okkj7cu,directed,post_graph,4,0,0,0,4
4623,Teacher2,if7fq9zcsxddd,directed,post_graph,4,0,0,0,4
4624,Teacher2,Teacher2,directed,user_graph,4,0,0,0,4
4625,Teacher2,if7fq9zcsxddd,directed,post_graph,4,0,0,0,4
4626,Teacher2,Teacher2,directed,user_graph,4,0,0,0,4
4627,Teacher2,if7fq9zcsxddd,directed,post_graph,4,0,0,0,4
4628,Teacher2,Teacher2,directed,user_graph,4,0,0,0,4
4629,Teacher2,if7fq9zcsxddd,directed,post_graph,4,0,0,0,4
4630,Teacher2,Teacher2,directed,user_graph,4,0,0,0,4
4632,Teacher2,if7m3o3grlx41v,directed,post_graph,4,0,0,0,4
4634,Student73,if7m3o3grlx41v,directed,post_graph,4,0,0,0,4
4636,Student24,if7m3o3grlx41v,directed,post_graph,4,0,0,0,4
4638,Student34,if7m3o3grlx41v,directed,post_graph,4,0,0,0,4
4664,Student73,if97p8gveci765,directed,post_graph,4,0,0,0,4
4665,Student73,Student40,directed,user_graph,4,0,0,0,4
4666,Student22,if97p8gveci765,directed,post_graph,4,0,0,0,4
4667,Student22,Student40,directed,user_graph,4,0,0,0,4
4668,Student13,if97p8gveci765,directed,post_graph,4,0,0,0,4
4669,Student13,Student40,directed,user_graph,4,0,0,0,4
4670,Student48,if97p8gveci765,directed,post_graph,4,0,0,0,4
4671,Student48,Student40,directed,user_graph,4,0,0,0,4
4686,Student33,ifaenapa86vr0,directed,post_graph,4,0,0,0,4
4687,Student33,Teacher7,directed,user_graph,4,0,0,0,4
4688,Teacher7,ifaenapa86vr0,directed,post_graph,4,0,0,0,4
4689,Teacher7,Teacher7,directed,user_graph,4,0,0,0,4
4690,Student33,ifaenapa86vr0,directed,post_graph,4,0,0,1,5
4691,Student33,Teacher7,directed,user_graph,4,0,0,1,5
4692,Student33,ifaenapa86vr0,directed,post_graph,4,0,0,1,5
4693,Student33,Teacher7,directed,user_graph,4,0,0,1,5
4738,Teacher2,ife7utn1trtvu,directed,post_graph,4,0,0,0,4
4739,Teacher2,Student77,directed,user_graph,4,0,0,0,4
4740,Student22,ife7utn1trtvu,directed,post_graph,4,0,0,0,4
4741,Student22,Student77,directed,user_graph,4,0,0,0,4
4742,Student35,ife7utn1trtvu,directed,post_graph,4,0,0,0,4
4743,Student35,Student77,directed,user_graph,4,0,0,0,4
4744,Student8,ife7utn1trtvu,directed,post_graph,4,0,0,0,4
4745,Student8,Student77,directed,user_graph,4,0,0,0,4
4812,Student2,ifigcq5fn5t1zf,directed,post_graph,4,0,0,0,4
4814,Student83,ifigcq5fn5t1zf,directed,post_graph,4,0,0,0,4
4816,Teacher2,ifigcq5fn5t1zf,directed,post_graph,4,0,0,0,4
4818,Student56,ifigcq5fn5t1zf,directed,post_graph,4,0,0,0,4
3117,Teacher1,ie381dmdmpe3jl,directed,post_graph,4,11,0,0,15
1116,Teacher4,idrlsjks7ky2qm,directed,post_graph,4,3,0,0,7
501,Student24,idlox93qedq5nt,directed,post_graph,4,43,0,0,47
3107,Student85,ie30a4wqame7gi,directed,post_graph,4,48,0,0,52
3306,Student6,ie66ulv6b4g2we,directed,post_graph,4,48,0,0,52
4663,Student40,if97p8gveci765,directed,post_graph,4,48,0,0,52
2218,Teacher7,idtuzu0k5vk1m8,directed,post_graph,4,5,0,0,9
2254,Teacher7,idtuzzor86t1nw,directed,post_graph,4,5,0,0,9
2721,Teacher1,idxdg0ib7s1136,directed,post_graph,4,5,0,0,9
3355,Student95,ie781ssotvw31u,directed,post_graph,4,50,0,0,54
4303,Student32,if17ge83o0f3ge,directed,post_graph,4,51,0,0,55
3255,Student24,ie5ojql5czc4xq,directed,post_graph,4,53,0,0,57
4737,Student77,ife7utn1trtvu,directed,post_graph,4,56,0,0,60
4431,Student39,if4kp3klko94s0,directed,post_graph,4,57,0,0,61
2933,Student80,idyzpozm3yk4y1,directed,post_graph,4,58,0,0,62
2178,Teacher7,idtuzbqf4m456f,directed,post_graph,4,6,0,0,10
2357,Teacher7,idtv0l8ls5i229,directed,post_graph,4,6,0,0,10
4685,Teacher7,ifaenapa86vr0,directed,post_graph,4,7,0,0,11
1415,Teacher2,ids67d56y3t2t8,directed,post_graph,4,70,0,0,74
446,Student60,idko1ucj5b58j,directed,post_graph,4,71,0,0,75
641,Teacher1,idqaeq93psy1jw,directed,post_graph,4,71,0,0,75
4721,Student33,ifb39dg4jeb6vo,directed,post_graph,4,72,0,0,76
4622,Teacher2,if7fq9zcsxddd,directed,post_graph,4,8,0,0,12
311,Student51,idhbwempgx05wy,directed,post_graph,4,93,0,0,97
352,Student51,idijh5p0p41577,directed,post_graph,5,0,0,0,5
354,Student1,idijh5p0p41577,directed,post_graph,5,0,0,0,5
356,Student86,idijh5p0p41577,directed,post_graph,5,0,0,0,5
358,Teacher2,idijh5p0p41577,directed,post_graph,5,0,0,0,5
360,Student77,idijh5p0p41577,directed,post_graph,5,0,0,0,5
457,Student55,idkp7btwzv76v1,directed,post_graph,5,0,0,0,5
458,Student55,Student59,directed,user_graph,5,0,0,0,5
459,Teacher7,idkp7btwzv76v1,directed,post_graph,5,0,0,0,5
460,Teacher7,Student59,directed,user_graph,5,0,0,0,5
461,Student90,idkp7btwzv76v1,directed,post_graph,5,0,0,0,5
462,Student90,Student59,directed,user_graph,5,0,0,0,5
463,Student24,idkp7btwzv76v1,directed,post_graph,5,0,0,0,5
464,Student24,Student59,directed,user_graph,5,0,0,0,5
465,Student10,idkp7btwzv76v1,directed,post_graph,5,0,0,0,5
466,Student10,Student59,directed,user_graph,5,0,0,0,5
587,Student44,idomf0rr4qg11d,directed,post_graph,5,0,0,0,5
589,Student8,idomf0rr4qg11d,directed,post_graph,5,0,0,0,5
591,Student34,idomf0rr4qg11d,directed,post_graph,5,0,0,0,5
593,idfybvjfkFB,idomf0rr4qg11d,directed,post_graph,5,0,0,0,5
595,Student84,idomf0rr4qg11d,directed,post_graph,5,0,0,0,5
625,Student72,idptocam3s474e,directed,post_graph,5,0,0,0,5
626,Student72,Student34,directed,user_graph,5,0,0,0,5
627,Student95,idptocam3s474e,directed,post_graph,5,0,0,0,5
628,Student95,Student34,directed,user_graph,5,0,0,0,5
629,Student77,idptocam3s474e,directed,post_graph,5,0,0,0,5
630,Student77,Student34,directed,user_graph,5,0,0,0,5
631,Student101,idptocam3s474e,directed,post_graph,5,0,0,0,5
632,Student101,Student34,directed,user_graph,5,0,0,0,5
633,Student34,idptocam3s474e,directed,post_graph,5,0,0,0,5
634,Student34,Student34,directed,user_graph,5,0,0,0,5
1607,Student37,ids7g8lwumh5c4,directed,post_graph,5,0,0,1,6
1608,Student37,Teacher3,directed,user_graph,5,0,0,1,6
1609,Teacher3,ids7g8lwumh5c4,directed,post_graph,5,0,0,1,6
1610,Teacher3,Teacher3,directed,user_graph,5,0,0,1,6
1611,Teacher3,ids7g8lwumh5c4,directed,post_graph,5,0,0,1,6
1612,Teacher3,Teacher3,directed,user_graph,5,0,0,1,6
1613,Teacher3,ids7g8lwumh5c4,directed,post_graph,5,0,0,1,6
1614,Teacher3,Teacher3,directed,user_graph,5,0,0,1,6
1615,Teacher3,ids7g8lwumh5c4,directed,post_graph,5,0,0,1,6
1616,Teacher3,Teacher3,directed,user_graph,5,0,0,1,6
1653,Teacher2,ids7quj2two55l,directed,post_graph,5,0,0,0,5
1654,Teacher2,Teacher2,directed,user_graph,5,0,0,0,5
1655,Teacher2,ids7quj2two55l,directed,post_graph,5,0,0,0,5
1656,Teacher2,Teacher2,directed,user_graph,5,0,0,0,5
1657,Teacher2,ids7quj2two55l,directed,post_graph,5,0,0,0,5
1658,Teacher2,Teacher2,directed,user_graph,5,0,0,0,5
1659,Teacher2,ids7quj2two55l,directed,post_graph,5,0,0,0,5
1660,Teacher2,Teacher2,directed,user_graph,5,0,0,0,5
1661,Teacher2,ids7quj2two55l,directed,post_graph,5,0,0,0,5
1662,Teacher2,Teacher2,directed,user_graph,5,0,0,0,5
1755,Student46,ids87wv4fq438s,directed,post_graph,5,0,0,0,5
1756,Student46,Teacher3,directed,user_graph,5,0,0,0,5
1757,Teacher3,ids87wv4fq438s,directed,post_graph,5,0,0,0,5
1758,Teacher3,Teacher3,directed,user_graph,5,0,0,0,5
1759,Teacher3,ids87wv4fq438s,directed,post_graph,5,0,0,0,5
1760,Teacher3,Teacher3,directed,user_graph,5,0,0,0,5
1761,Teacher3,ids87wv4fq438s,directed,post_graph,5,0,0,1,6
1762,Teacher3,Teacher3,directed,user_graph,5,0,0,1,6
1763,Teacher3,ids87wv4fq438s,directed,post_graph,5,0,0,1,6
1764,Teacher3,Teacher3,directed,user_graph,5,0,0,1,6
1766,Teacher3,ids8eq56oem5j4,directed,post_graph,5,0,0,1,6
1767,Teacher3,Teacher3,directed,user_graph,5,0,0,1,6
1768,Teacher3,ids8eq56oem5j4,directed,post_graph,5,0,0,1,6
1769,Teacher3,Teacher3,directed,user_graph,5,0,0,1,6
1770,Teacher3,ids8eq56oem5j4,directed,post_graph,5,0,0,1,6
1771,Teacher3,Teacher3,directed,user_graph,5,0,0,1,6
1772,Teacher3,ids8eq56oem5j4,directed,post_graph,5,0,0,1,6
1773,Teacher3,Teacher3,directed,user_graph,5,0,0,1,6
1774,Teacher3,ids8eq56oem5j4,directed,post_graph,5,0,0,1,6
1775,Teacher3,Teacher3,directed,user_graph,5,0,0,1,6
1864,Student55,idsrdc8xiaf4xp,directed,post_graph,5,0,0,0,5
1865,Student55,Student24,directed,user_graph,5,0,0,0,5
1866,Student88,idsrdc8xiaf4xp,directed,post_graph,5,0,0,0,5
1867,Student88,Student24,directed,user_graph,5,0,0,0,5
1868,Student67,idsrdc8xiaf4xp,directed,post_graph,5,0,0,0,5
1869,Student67,Student24,directed,user_graph,5,0,0,0,5
1870,Student77,idsrdc8xiaf4xp,directed,post_graph,5,0,0,0,5
1871,Student77,Student24,directed,user_graph,5,0,0,0,5
1872,Student32,idsrdc8xiaf4xp,directed,post_graph,5,0,0,0,5
1873,Student32,Student24,directed,user_graph,5,0,0,0,5
1896,Student11,idti1wd1w8n28n,directed,post_graph,5,0,0,0,5
1898,Student8,idti1wd1w8n28n,directed,post_graph,5,0,0,0,5
1900,Student13,idti1wd1w8n28n,directed,post_graph,5,0,0,0,5
1902,Student77,idti1wd1w8n28n,directed,post_graph,5,0,0,0,5
1904,Student65,idti1wd1w8n28n,directed,post_graph,5,0,0,0,5
2168,Student40,idtrv5esd971it,directed,post_graph,5,0,0,0,5
2170,Student32,idtrv5esd971it,directed,post_graph,5,0,0,0,5
2172,Student77,idtrv5esd971it,directed,post_graph,5,0,0,0,5
2174,Student101,idtrv5esd971it,directed,post_graph,5,0,0,0,5
2176,Student54,idtrv5esd971it,directed,post_graph,5,0,0,0,5
2193,Student42,idtuzo8z8yk5da,directed,post_graph,5,0,0,0,5
2194,Student42,Teacher7,directed,user_graph,5,0,0,0,5
2195,Teacher7,idtuzo8z8yk5da,directed,post_graph,5,0,0,0,5
2196,Teacher7,Teacher7,directed,user_graph,5,0,0,0,5
2197,Teacher7,idtuzo8z8yk5da,directed,post_graph,5,0,0,0,5
2198,Teacher7,Teacher7,directed,user_graph,5,0,0,0,5
2199,Student42,idtuzo8z8yk5da,directed,post_graph,5,0,0,0,5
2200,Student42,Teacher7,directed,user_graph,5,0,0,0,5
2201,Teacher7,idtuzo8z8yk5da,directed,post_graph,5,0,0,1,6
2202,Teacher7,Teacher7,directed,user_graph,5,0,0,1,6
2533,Teacher1,idut4ft8zc66cx,directed,post_graph,5,0,0,0,5
2534,Teacher1,Teacher1,directed,user_graph,5,0,0,0,5
2535,Teacher1,idut4ft8zc66cx,directed,post_graph,5,0,0,0,5
2536,Teacher1,Teacher1,directed,user_graph,5,0,0,0,5
2537,Teacher1,idut4ft8zc66cx,directed,post_graph,5,0,0,0,5
2538,Teacher1,Teacher1,directed,user_graph,5,0,0,0,5
2539,Teacher1,idut4ft8zc66cx,directed,post_graph,5,0,0,0,5
2540,Teacher1,Teacher1,directed,user_graph,5,0,0,0,5
2541,Teacher1,idut4ft8zc66cx,directed,post_graph,5,0,0,0,5
2542,Teacher1,Teacher1,directed,user_graph,5,0,0,0,5
3096,Teacher2,ie1zf90pxj5213,directed,post_graph,5,0,0,0,5
3098,Student100,ie1zf90pxj5213,directed,post_graph,5,0,0,0,5
3100,Student99,ie1zf90pxj5213,directed,post_graph,5,0,0,0,5
3102,Student24,ie1zf90pxj5213,directed,post_graph,5,0,0,0,5
3104,Student80,ie1zf90pxj5213,directed,post_graph,5,0,0,0,5
3127,Teacher1,ie382pdsyxk2am,directed,post_graph,5,0,0,0,5
3128,Teacher1,Teacher1,directed,user_graph,5,0,0,0,5
3129,Student6,ie382pdsyxk2am,directed,post_graph,5,0,0,0,5
3130,Student6,Teacher1,directed,user_graph,5,0,0,0,5
3131,Teacher1,ie382pdsyxk2am,directed,post_graph,5,0,0,0,5
3132,Teacher1,Teacher1,directed,user_graph,5,0,0,0,5
3133,Teacher1,ie382pdsyxk2am,directed,post_graph,5,0,0,0,5
3134,Teacher1,Teacher1,directed,user_graph,5,0,0,0,5
3135,Teacher1,ie382pdsyxk2am,directed,post_graph,5,0,0,0,5
3136,Teacher1,Teacher1,directed,user_graph,5,0,0,0,5
